Country Code,Indicator Code,Year,GDP Growth
UMC,NY.GDP.MKTP.KD.ZG,1977,4.32983114512744
URY,NY.GDP.MKTP.KD.ZG,1977,1.45546117847255
USA,NY.GDP.MKTP.KD.ZG,1977,4.62418651704209
VCT,NY.GDP.MKTP.KD.ZG,1977,13.2294111793488
VEN,NY.GDP.MKTP.KD.ZG,1977,6.27078351298833
WLD,NY.GDP.MKTP.KD.ZG,1977,4.00847020769849
WSM,NY.GDP.MKTP.KD.ZG,1977,-0.775193740673188
ZAF,NY.GDP.MKTP.KD.ZG,1977,-0.0939791161255812
ZMB,NY.GDP.MKTP.KD.ZG,1977,-4.5642361743654
ZWE,NY.GDP.MKTP.KD.ZG,1977,-6.86070319418185
AFE,NY.GDP.MKTP.KD.ZG,1978,1.50936561243597
AFW,NY.GDP.MKTP.KD.ZG,1978,-1.93075039987698
AND,NY.GDP.MKTP.KD.ZG,1978,1.46300016981581
ARB,NY.GDP.MKTP.KD.ZG,1978,2.95544261524124
ARE,NY.GDP.MKTP.KD.ZG,1978,-1.58960331985861
ARG,NY.GDP.MKTP.KD.ZG,1978,-4.50612480201359
ATG,NY.GDP.MKTP.KD.ZG,1978,4.38347107438017
AUS,NY.GDP.MKTP.KD.ZG,1978,0.893490698041518
AUT,NY.GDP.MKTP.KD.ZG,1978,-0.21065388919402
BDI,NY.GDP.MKTP.KD.ZG,1978,-0.940575988409648
BEL,NY.GDP.MKTP.KD.ZG,1978,2.84189660286096
BEN,NY.GDP.MKTP.KD.ZG,1978,1.25507802775073
BFA,NY.GDP.MKTP.KD.ZG,1978,4.60782499965684
BGD,NY.GDP.MKTP.KD.ZG,1978,7.07383773259727
BHR,NY.GDP.MKTP.KD.ZG,1978,3.8622685992858
BHS,NY.GDP.MKTP.KD.ZG,1978,14.1795201542182
BLZ,NY.GDP.MKTP.KD.ZG,1978,7.92080717322925
BMU,NY.GDP.MKTP.KD.ZG,1978,1.45278451972824
BOL,NY.GDP.MKTP.KD.ZG,1978,2.05269456633279
BRA,NY.GDP.MKTP.KD.ZG,1978,4.96989768924738
BRB,NY.GDP.MKTP.KD.ZG,1978,4.87693931117659
BRN,NY.GDP.MKTP.KD.ZG,1978,7.01913426136178
BTN,NY.GDP.MKTP.KD.ZG,1978,7.12651195843857
BWA,NY.GDP.MKTP.KD.ZG,1978,14.3328015865318
CAF,NY.GDP.MKTP.KD.ZG,1978,1.2092354194359
CAN,NY.GDP.MKTP.KD.ZG,1978,3.73597637206475
CHE,NY.GDP.MKTP.KD.ZG,1978,0.409083533148262
CHL,NY.GDP.MKTP.KD.ZG,1978,7.70110360254226
CHN,NY.GDP.MKTP.KD.ZG,1978,11.3259779878894
CIV,NY.GDP.MKTP.KD.ZG,1978,10.9094536523705
CMR,NY.GDP.MKTP.KD.ZG,1978,22.0030049229664
COD,NY.GDP.MKTP.KD.ZG,1978,-5.34529152756241
COG,NY.GDP.MKTP.KD.ZG,1978,6.3597470112115
COL,NY.GDP.MKTP.KD.ZG,1978,8.4699008376688
CRI,NY.GDP.MKTP.KD.ZG,1978,6.2676868244256
CSS,NY.GDP.MKTP.KD.ZG,1978,6.98303888799421
CUB,NY.GDP.MKTP.KD.ZG,1978,6.59599856337493
CYP,NY.GDP.MKTP.KD.ZG,1978,7.77740335290356
DEU,NY.GDP.MKTP.KD.ZG,1978,3.00849291171291
DMA,NY.GDP.MKTP.KD.ZG,1978,10.5357457303524
DNK,NY.GDP.MKTP.KD.ZG,1978,2.41699357541749
DOM,NY.GDP.MKTP.KD.ZG,1978,2.14068467652777
DZA,NY.GDP.MKTP.KD.ZG,1978,9.21483570068075
EAP,NY.GDP.MKTP.KD.ZG,1978,9.17327125700574
EAR,NY.GDP.MKTP.KD.ZG,1978,2.17409282615594
EAS,NY.GDP.MKTP.KD.ZG,1978,5.7891370736471
ECS,NY.GDP.MKTP.KD.ZG,1978,3.10393836998544
ECU,NY.GDP.MKTP.KD.ZG,1978,5.70682494541619
EGY,NY.GDP.MKTP.KD.ZG,1978,8.62876764493188
EMU,NY.GDP.MKTP.KD.ZG,1978,3.10103316432826
ESP,NY.GDP.MKTP.KD.ZG,1978,1.46300350653476
ETH,NY.GDP.MKTP.KD.ZG,1978,2.74000633157128
EUU,NY.GDP.MKTP.KD.ZG,1978,3.05026049456485
FCS,NY.GDP.MKTP.KD.ZG,1978,-0.178431359571761
FIN,NY.GDP.MKTP.KD.ZG,1978,2.919707428984
FJI,NY.GDP.MKTP.KD.ZG,1978,1.86340145583887
FRA,NY.GDP.MKTP.KD.ZG,1978,3.89498063456264
FSM,NY.GDP.MKTP.KD.ZG,1978,5.64020918447967
GAB,NY.GDP.MKTP.KD.ZG,1978,-24.0492060700073
GBR,NY.GDP.MKTP.KD.ZG,1978,4.20426047029908
GEO,NY.GDP.MKTP.KD.ZG,1978,7.42956043676347
GHA,NY.GDP.MKTP.KD.ZG,1978,8.47593560232171
GIN,NY.GDP.MKTP.KD.ZG,1978,6.79626447493203
GMB,NY.GDP.MKTP.KD.ZG,1978,6.31644630976179
GNB,NY.GDP.MKTP.KD.ZG,1978,13.1260433802209
GRC,NY.GDP.MKTP.KD.ZG,1978,7.24686326066039
GRD,NY.GDP.MKTP.KD.ZG,1978,5.34140218518347
GRL,NY.GDP.MKTP.KD.ZG,1978,6.01671719108315
GTM,NY.GDP.MKTP.KD.ZG,1978,4.99668981954586
GUY,NY.GDP.MKTP.KD.ZG,1978,-1.80618877216861
HIC,NY.GDP.MKTP.KD.ZG,1978,4.26278472940227
HKG,NY.GDP.MKTP.KD.ZG,1978,8.26070687646239
HND,NY.GDP.MKTP.KD.ZG,1978,5.96621180718928
HPC,NY.GDP.MKTP.KD.ZG,1978,2.53590035935136
HTI,NY.GDP.MKTP.KD.ZG,1978,6.20886353648547
HUN,NY.GDP.MKTP.KD.ZG,1978,4.39999999999966
IBD,NY.GDP.MKTP.KD.ZG,1978,4.0941698241888
IBT,NY.GDP.MKTP.KD.ZG,1978,3.72761358482705
IDA,NY.GDP.MKTP.KD.ZG,1978,1.24101184283406
IDB,NY.GDP.MKTP.KD.ZG,1978,-0.411792559948182
IDN,NY.GDP.MKTP.KD.ZG,1978,6.76706985763171
IDX,NY.GDP.MKTP.KD.ZG,1978,2.94499240922683
IND,NY.GDP.MKTP.KD.ZG,1978,5.71253208869331
IRL,NY.GDP.MKTP.KD.ZG,1978,7.18672898073794
IRN,NY.GDP.MKTP.KD.ZG,1978,-12.8408566742288
IRQ,NY.GDP.MKTP.KD.ZG,1978,17.0569646646714
ISL,NY.GDP.MKTP.KD.ZG,1978,6.01671460457847
ISR,NY.GDP.MKTP.KD.ZG,1978,5.55508728903857
ITA,NY.GDP.MKTP.KD.ZG,1978,3.24013975330392
JAM,NY.GDP.MKTP.KD.ZG,1978,-0.0537003148009632
JOR,NY.GDP.MKTP.KD.ZG,1978,14.6795660169677
JPN,NY.GDP.MKTP.KD.ZG,1978,5.27194150290775
KEN,NY.GDP.MKTP.KD.ZG,1978,6.91249354626197
KHM,NY.GDP.MKTP.KD.ZG,1978,0.0
KIR,NY.GDP.MKTP.KD.ZG,1978,1.05959352122285
KNA,NY.GDP.MKTP.KD.ZG,1978,3.90990418237138
KOR,NY.GDP.MKTP.KD.ZG,1978,10.9529856954848
KWT,NY.GDP.MKTP.KD.ZG,1978,7.35477437313764
LAC,NY.GDP.MKTP.KD.ZG,1978,4.30597736811455
LBR,NY.GDP.MKTP.KD.ZG,1978,4.81622063946101
LBY,NY.GDP.MKTP.KD.ZG,1978,3.30491881279562
LCA,NY.GDP.MKTP.KD.ZG,1978,10.3119407617241
LCN,NY.GDP.MKTP.KD.ZG,1978,4.53046711392216
LDC,NY.GDP.MKTP.KD.ZG,1978,1.61665459842742
LIC,NY.GDP.MKTP.KD.ZG,1978,-0.035200680413439
LIE,NY.GDP.MKTP.KD.ZG,1978,4.75867684230937
LKA,NY.GDP.MKTP.KD.ZG,1978,5.65383685776763
LMC,NY.GDP.MKTP.KD.ZG,1978,3.77368093280504
LMY,NY.GDP.MKTP.KD.ZG,1978,3.67477911193401
LSO,NY.GDP.MKTP.KD.ZG,1978,18.3168748732824
LTE,NY.GDP.MKTP.KD.ZG,1978,6.64145954222764
LUX,NY.GDP.MKTP.KD.ZG,1978,4.07497205537702
MAR,NY.GDP.MKTP.KD.ZG,1978,2.23266338861872
MCO,NY.GDP.MKTP.KD.ZG,1978,3.95355130351356
MDG,NY.GDP.MKTP.KD.ZG,1978,-2.66180596408321
MDV,NY.GDP.MKTP.KD.ZG,1978,14.684722846568
MEA,NY.GDP.MKTP.KD.ZG,1978,-0.653483490687265
MEX,NY.GDP.MKTP.KD.ZG,1978,8.95694232786306
MHL,NY.GDP.MKTP.KD.ZG,1978,5.62390414590249
MIC,NY.GDP.MKTP.KD.ZG,1978,3.77338918086704
MLI,NY.GDP.MKTP.KD.ZG,1978,-1.46347633199167
MLT,NY.GDP.MKTP.KD.ZG,1978,11.1611581906174
MMR,NY.GDP.MKTP.KD.ZG,1978,6.51781702314163
MNA,NY.GDP.MKTP.KD.ZG,1978,-2.83463893156916
MRT,NY.GDP.MKTP.KD.ZG,1978,-0.504713833016041
MUS,NY.GDP.MKTP.KD.ZG,1978,3.83080608607303
MWI,NY.GDP.MKTP.KD.ZG,1978,9.74506803060488
MYS,NY.GDP.MKTP.KD.ZG,1978,6.65389221500463
NAC,NY.GDP.MKTP.KD.ZG,1978,5.37730209346525
NCL,NY.GDP.MKTP.KD.ZG,1978,9.80000719587157
NER,NY.GDP.MKTP.KD.ZG,1978,13.4726123301411
NGA,NY.GDP.MKTP.KD.ZG,1978,-5.76415839390285
NIC,NY.GDP.MKTP.KD.ZG,1978,-7.83880037064259
NLD,NY.GDP.MKTP.KD.ZG,1978,2.69624706120814
NOR,NY.GDP.MKTP.KD.ZG,1978,3.86935442889616
NPL,NY.GDP.MKTP.KD.ZG,1978,4.40574138937914
NRU,NY.GDP.MKTP.KD.ZG,1978,-2.81674748221556
NZL,NY.GDP.MKTP.KD.ZG,1978,0.318542245560167
OED,NY.GDP.MKTP.KD.ZG,1978,4.38826600159041
OMN,NY.GDP.MKTP.KD.ZG,1978,-3.69353109012729
OSS,NY.GDP.MKTP.KD.ZG,1978,6.3776027880202
PAK,NY.GDP.MKTP.KD.ZG,1978,8.04853361937855
PAN,NY.GDP.MKTP.KD.ZG,1978,9.7926439248093
PER,NY.GDP.MKTP.KD.ZG,1978,-2.64250297882154
PHL,NY.GDP.MKTP.KD.ZG,1978,5.19238453027808
PLW,NY.GDP.MKTP.KD.ZG,1978,-0.488594888107514
PNG,NY.GDP.MKTP.KD.ZG,1978,8.549859334011
PRE,NY.GDP.MKTP.KD.ZG,1978,-0.156865675252121
PRI,NY.GDP.MKTP.KD.ZG,1978,6.93194622500064
PRT,NY.GDP.MKTP.KD.ZG,1978,2.81596506348987
PRY,NY.GDP.MKTP.KD.ZG,1978,12.0287299461216
PSS,NY.GDP.MKTP.KD.ZG,1978,2.10560978380059
PST,NY.GDP.MKTP.KD.ZG,1978,4.28754555831605
PYF,NY.GDP.MKTP.KD.ZG,1978,9.89255930015017
QAT,NY.GDP.MKTP.KD.ZG,1978,8.863366336075
RWA,NY.GDP.MKTP.KD.ZG,1978,9.15084081575202
SAS,NY.GDP.MKTP.KD.ZG,1978,6.1433004221164
SAU,NY.GDP.MKTP.KD.ZG,1978,0.172332485236709
SDN,NY.GDP.MKTP.KD.ZG,1978,-5.93098672132243
SEN,NY.GDP.MKTP.KD.ZG,1978,-3.95393126013779
SGP,NY.GDP.MKTP.KD.ZG,1978,7.77718195422017
SLE,NY.GDP.MKTP.KD.ZG,1978,2.4063321663595
SLV,NY.GDP.MKTP.KD.ZG,1978,5.32276583472789
SOM,NY.GDP.MKTP.KD.ZG,1978,5.79941860465811
SSA,NY.GDP.MKTP.KD.ZG,1978,-0.173942975419166
SSF,NY.GDP.MKTP.KD.ZG,1978,-0.160013133150599
SST,NY.GDP.MKTP.KD.ZG,1978,6.29031201508481
STP,NY.GDP.MKTP.KD.ZG,1978,2.89729997671209
SUR,NY.GDP.MKTP.KD.ZG,1978,6.59999999826209
SWE,NY.GDP.MKTP.KD.ZG,1978,1.75154799420287
SWZ,NY.GDP.MKTP.KD.ZG,1978,1.32712872842069
SYC,NY.GDP.MKTP.KD.ZG,1978,21.1516925236461
SYR,NY.GDP.MKTP.KD.ZG,1978,9.94259012392304
TCD,NY.GDP.MKTP.KD.ZG,1978,-0.469634188032003
TEA,NY.GDP.MKTP.KD.ZG,1978,9.1655708607544
TGO,NY.GDP.MKTP.KD.ZG,1978,11.0454345072834
THA,NY.GDP.MKTP.KD.ZG,1978,10.2957465349385
TLA,NY.GDP.MKTP.KD.ZG,1978,4.40422738089737
TMN,NY.GDP.MKTP.KD.ZG,1978,-2.83463893156916
TSA,NY.GDP.MKTP.KD.ZG,1978,6.14330042211644
TSS,NY.GDP.MKTP.KD.ZG,1978,-0.160013133150656
TTO,NY.GDP.MKTP.KD.ZG,1978,10.0164804979013
TUN,NY.GDP.MKTP.KD.ZG,1978,6.44047353293125
TUR,NY.GDP.MKTP.KD.ZG,1978,1.50293301122329
TUV,NY.GDP.MKTP.KD.ZG,1978,-1.8324999999999
TZA,NY.GDP.MKTP.KD.ZG,1978,2.08400760208103
UMC,NY.GDP.MKTP.KD.ZG,1978,3.77330642537501
URY,NY.GDP.MKTP.KD.ZG,1978,5.37398534767648
USA,NY.GDP.MKTP.KD.ZG,1978,5.53520647829761
VCT,NY.GDP.MKTP.KD.ZG,1978,9.77747389000672
VEN,NY.GDP.MKTP.KD.ZG,1978,2.34689637191244
WLD,NY.GDP.MKTP.KD.ZG,1978,4.161740653686
WSM,NY.GDP.MKTP.KD.ZG,1978,6.24999996598103
ZAF,NY.GDP.MKTP.KD.ZG,1978,3.01447977912923
ZMB,NY.GDP.MKTP.KD.ZG,1978,0.553763844248408
ZWE,NY.GDP.MKTP.KD.ZG,1978,-2.7069224842873
AFE,NY.GDP.MKTP.KD.ZG,1979,2.93045873766596
AFW,NY.GDP.MKTP.KD.ZG,1979,5.09524270165794
AND,NY.GDP.MKTP.KD.ZG,1979,0.0415572233591206
ARB,NY.GDP.MKTP.KD.ZG,1979,10.6504491474593
ARE,NY.GDP.MKTP.KD.ZG,1979,20.9235730768488
ARG,NY.GDP.MKTP.KD.ZG,1979,10.2227634638681
ATG,NY.GDP.MKTP.KD.ZG,1979,8.08027796880091
AUS,NY.GDP.MKTP.KD.ZG,1979,4.0504187128889
AUT,NY.GDP.MKTP.KD.ZG,1979,5.35670023853172
BDI,NY.GDP.MKTP.KD.ZG,1979,1.66495495023543
BEL,NY.GDP.MKTP.KD.ZG,1979,2.34107325888253
BEN,NY.GDP.MKTP.KD.ZG,1979,6.53574741502341
BFA,NY.GDP.MKTP.KD.ZG,1979,3.66462151207865
BGD,NY.GDP.MKTP.KD.ZG,1979,4.80163460054837
BHR,NY.GDP.MKTP.KD.ZG,1979,3.46926802729132
BHS,NY.GDP.MKTP.KD.ZG,1979,26.1392957664775
BLZ,NY.GDP.MKTP.KD.ZG,1979,7.51702144443351
BMU,NY.GDP.MKTP.KD.ZG,1979,2.14797134529523
BOL,NY.GDP.MKTP.KD.ZG,1979,0.133344047803647
BRA,NY.GDP.MKTP.KD.ZG,1979,6.7595601220408
BRB,NY.GDP.MKTP.KD.ZG,1979,7.89300814347737
BRN,NY.GDP.MKTP.KD.ZG,1979,24.3383886941687
BTN,NY.GDP.MKTP.KD.ZG,1979,4.79096734776185
BWA,NY.GDP.MKTP.KD.ZG,1979,12.148588922855
CAF,NY.GDP.MKTP.KD.ZG,1979,-2.46513778468636
CAN,NY.GDP.MKTP.KD.ZG,1979,3.72519941490059
CHE,NY.GDP.MKTP.KD.ZG,1979,2.49151236138555
CHL,NY.GDP.MKTP.KD.ZG,1979,8.41830468717784
CHN,NY.GDP.MKTP.KD.ZG,1979,7.59132468000874
CIV,NY.GDP.MKTP.KD.ZG,1979,2.39440746193296
CMR,NY.GDP.MKTP.KD.ZG,1979,6.03511877346806
COD,NY.GDP.MKTP.KD.ZG,1979,0.430088262092653
COG,NY.GDP.MKTP.KD.ZG,1979,9.81322473809402
COL,NY.GDP.MKTP.KD.ZG,1979,5.37911898820207
CRI,NY.GDP.MKTP.KD.ZG,1979,4.93912395498313
CSS,NY.GDP.MKTP.KD.ZG,1979,9.51417782193083
CUB,NY.GDP.MKTP.KD.ZG,1979,1.08818330173155
CYP,NY.GDP.MKTP.KD.ZG,1979,9.90556937510574
DEU,NY.GDP.MKTP.KD.ZG,1979,4.15036330228932
DMA,NY.GDP.MKTP.KD.ZG,1979,-18.3592854062592
DNK,NY.GDP.MKTP.KD.ZG,1979,4.05329975289474
DOM,NY.GDP.MKTP.KD.ZG,1979,4.53139921679178
DZA,NY.GDP.MKTP.KD.ZG,1979,7.47782655144202
EAP,NY.GDP.MKTP.KD.ZG,1979,7.01290233720893
EAR,NY.GDP.MKTP.KD.ZG,1979,4.1309519698757
EAS,NY.GDP.MKTP.KD.ZG,1979,5.92585174585723
ECS,NY.GDP.MKTP.KD.ZG,1979,3.72498548137774
ECU,NY.GDP.MKTP.KD.ZG,1979,3.73404840305636
EGY,NY.GDP.MKTP.KD.ZG,1979,4.54768962839718
EMU,NY.GDP.MKTP.KD.ZG,1979,3.9026653121077
ESP,NY.GDP.MKTP.KD.ZG,1979,0.0415463677352363
ETH,NY.GDP.MKTP.KD.ZG,1979,-1.1007636942545
EUU,NY.GDP.MKTP.KD.ZG,1979,3.88937443823099
FCS,NY.GDP.MKTP.KD.ZG,1979,6.34536788526039
FIN,NY.GDP.MKTP.KD.ZG,1979,7.12192685283013
FJI,NY.GDP.MKTP.KD.ZG,1979,12.2248197843005
FRA,NY.GDP.MKTP.KD.ZG,1979,3.69531078894825
FSM,NY.GDP.MKTP.KD.ZG,1979,2.11922371015503
GAB,NY.GDP.MKTP.KD.ZG,1979,0.474405279722845
GBR,NY.GDP.MKTP.KD.ZG,1979,3.74901664423379
GEO,NY.GDP.MKTP.KD.ZG,1979,7.37064063684609
GHA,NY.GDP.MKTP.KD.ZG,1979,-2.51494141959301
GIN,NY.GDP.MKTP.KD.ZG,1979,-1.2078607444173
GMB,NY.GDP.MKTP.KD.ZG,1979,-1.32818316164975
GNB,NY.GDP.MKTP.KD.ZG,1979,1.99414436256637
GRC,NY.GDP.MKTP.KD.ZG,1979,3.28208081242751
GRD,NY.GDP.MKTP.KD.ZG,1979,5.60208348590967
GRL,NY.GDP.MKTP.KD.ZG,1979,4.86059746427543
GTM,NY.GDP.MKTP.KD.ZG,1979,4.71345609171885
GUY,NY.GDP.MKTP.KD.ZG,1979,-1.83569626054445
HIC,NY.GDP.MKTP.KD.ZG,1979,4.10299102590133
HKG,NY.GDP.MKTP.KD.ZG,1979,11.5568116937522
HND,NY.GDP.MKTP.KD.ZG,1979,5.60992669232493
HPC,NY.GDP.MKTP.KD.ZG,1979,0.634818391936463
HTI,NY.GDP.MKTP.KD.ZG,1979,7.5604214016743
HUN,NY.GDP.MKTP.KD.ZG,1979,2.70000000000013
IBD,NY.GDP.MKTP.KD.ZG,1979,4.82733883190967
IBT,NY.GDP.MKTP.KD.ZG,1979,4.65998988248342
IDA,NY.GDP.MKTP.KD.ZG,1979,3.49275425104413
IDB,NY.GDP.MKTP.KD.ZG,1979,5.85817494923586
IDN,NY.GDP.MKTP.KD.ZG,1979,7.32430948559606
IDX,NY.GDP.MKTP.KD.ZG,1979,1.13361129534171
IND,NY.GDP.MKTP.KD.ZG,1979,-5.23818270446218
IRL,NY.GDP.MKTP.KD.ZG,1979,3.07303658576721
IRN,NY.GDP.MKTP.KD.ZG,1979,-12.020760254792
IRQ,NY.GDP.MKTP.KD.ZG,1979,20.8692554328465
ISL,NY.GDP.MKTP.KD.ZG,1979,4.86058235616294
ISR,NY.GDP.MKTP.KD.ZG,1979,6.20781574766657
ITA,NY.GDP.MKTP.KD.ZG,1979,5.95915949022469
JAM,NY.GDP.MKTP.KD.ZG,1979,-1.06004131730366
JOR,NY.GDP.MKTP.KD.ZG,1979,20.8029092647022
JPN,NY.GDP.MKTP.KD.ZG,1979,5.48404183248661
KEN,NY.GDP.MKTP.KD.ZG,1979,7.61522604591983
KHM,NY.GDP.MKTP.KD.ZG,1979,-12.8285637744816
KIR,NY.GDP.MKTP.KD.ZG,1979,-11.584994159295
KNA,NY.GDP.MKTP.KD.ZG,1979,7.5976750284066
KOR,NY.GDP.MKTP.KD.ZG,1979,8.67122670709715
KWT,NY.GDP.MKTP.KD.ZG,1979,13.8992104051842
LAC,NY.GDP.MKTP.KD.ZG,1979,7.36067228279738
LBR,NY.GDP.MKTP.KD.ZG,1979,3.26481969521633
LBY,NY.GDP.MKTP.KD.ZG,1979,8.95810997017298
LCA,NY.GDP.MKTP.KD.ZG,1979,3.79273440292036
LCN,NY.GDP.MKTP.KD.ZG,1979,7.39036156590851
LDC,NY.GDP.MKTP.KD.ZG,1979,1.85781844574109
LIC,NY.GDP.MKTP.KD.ZG,1979,0.474906625357093
LIE,NY.GDP.MKTP.KD.ZG,1979,4.75867142807277
LKA,NY.GDP.MKTP.KD.ZG,1979,6.40355692592513
LMC,NY.GDP.MKTP.KD.ZG,1979,1.54874589229341
LMY,NY.GDP.MKTP.KD.ZG,1979,4.57705385888552
LSO,NY.GDP.MKTP.KD.ZG,1979,2.89391877929322
LTE,NY.GDP.MKTP.KD.ZG,1979,7.77071957390886
LUX,NY.GDP.MKTP.KD.ZG,1979,2.34561143311063
MAR,NY.GDP.MKTP.KD.ZG,1979,4.79378720493398
MCO,NY.GDP.MKTP.KD.ZG,1979,3.53420492941619
MDG,NY.GDP.MKTP.KD.ZG,1979,9.85465029443104
MDV,NY.GDP.MKTP.KD.ZG,1979,10.6642066212294
MEA,NY.GDP.MKTP.KD.ZG,1979,5.68148890954849
MEX,NY.GDP.MKTP.KD.ZG,1979,9.69817013704461
MHL,NY.GDP.MKTP.KD.ZG,1979,2.1353285160797
MIC,NY.GDP.MKTP.KD.ZG,1979,4.68208596157524
MLI,NY.GDP.MKTP.KD.ZG,1979,10.3956772105957
MLT,NY.GDP.MKTP.KD.ZG,1979,10.4907731676094
MMR,NY.GDP.MKTP.KD.ZG,1979,5.20127748073821
MNA,NY.GDP.MKTP.KD.ZG,1979,-1.00510632629451
MRT,NY.GDP.MKTP.KD.ZG,1979,4.79003983768619
MUS,NY.GDP.MKTP.KD.ZG,1979,3.51652574676662
MWI,NY.GDP.MKTP.KD.ZG,1979,4.39615373587925
MYS,NY.GDP.MKTP.KD.ZG,1979,9.34909993075928
NAC,NY.GDP.MKTP.KD.ZG,1979,3.21302837072875
NCL,NY.GDP.MKTP.KD.ZG,1979,-13.6000050700344
NER,NY.GDP.MKTP.KD.ZG,1979,7.14699607024475
NGA,NY.GDP.MKTP.KD.ZG,1979,6.75943093519176
NIC,NY.GDP.MKTP.KD.ZG,1979,-26.478788867521
NLD,NY.GDP.MKTP.KD.ZG,1979,2.01416595747294
NOR,NY.GDP.MKTP.KD.ZG,1979,4.37250644905167
NPL,NY.GDP.MKTP.KD.ZG,1979,2.36887779523897
NRU,NY.GDP.MKTP.KD.ZG,1979,-2.81674727483777
NZL,NY.GDP.MKTP.KD.ZG,1979,2.19162859226809
OED,NY.GDP.MKTP.KD.ZG,1979,3.92359459001754
OMN,NY.GDP.MKTP.KD.ZG,1979,4.33174153321039
OSS,NY.GDP.MKTP.KD.ZG,1979,12.644011349858
PAK,NY.GDP.MKTP.KD.ZG,1979,3.75843556852186
PAN,NY.GDP.MKTP.KD.ZG,1979,4.51475107286734
PER,NY.GDP.MKTP.KD.ZG,1979,4.09075057410003
PHL,NY.GDP.MKTP.KD.ZG,1979,5.59557107591131
PLW,NY.GDP.MKTP.KD.ZG,1979,-0.374146925110423
PNG,NY.GDP.MKTP.KD.ZG,1979,1.83239551493573
PRE,NY.GDP.MKTP.KD.ZG,1979,5.74092567305138
PRI,NY.GDP.MKTP.KD.ZG,1979,7.90682468770329
PRT,NY.GDP.MKTP.KD.ZG,1979,5.63893814829814
PRY,NY.GDP.MKTP.KD.ZG,1979,11.862146971295
PSS,NY.GDP.MKTP.KD.ZG,1979,8.53577455488141
PST,NY.GDP.MKTP.KD.ZG,1979,3.8226574678464
PYF,NY.GDP.MKTP.KD.ZG,1979,3.92592417751565
QAT,NY.GDP.MKTP.KD.ZG,1979,5.22773574019966
RWA,NY.GDP.MKTP.KD.ZG,1979,11.8699080379505
SAS,NY.GDP.MKTP.KD.ZG,1979,-2.52486242976585
SAU,NY.GDP.MKTP.KD.ZG,1979,10.9639109389999
SDN,NY.GDP.MKTP.KD.ZG,1979,-5.01859933123505
SEN,NY.GDP.MKTP.KD.ZG,1979,7.00168561322543
SGP,NY.GDP.MKTP.KD.ZG,1979,9.55444873972347
SLE,NY.GDP.MKTP.KD.ZG,1979,4.51126559856986
SLV,NY.GDP.MKTP.KD.ZG,1979,-4.18026543326904
SOM,NY.GDP.MKTP.KD.ZG,1979,-4.98694875669925
SSA,NY.GDP.MKTP.KD.ZG,1979,3.95294221536777
SSF,NY.GDP.MKTP.KD.ZG,1979,3.96232803448513
SST,NY.GDP.MKTP.KD.ZG,1979,11.5385577995357
STP,NY.GDP.MKTP.KD.ZG,1979,16.3431584046761
SUR,NY.GDP.MKTP.KD.ZG,1979,-0.599999993319713
SWE,NY.GDP.MKTP.KD.ZG,1979,3.84000354661758
SWZ,NY.GDP.MKTP.KD.ZG,1979,3.10694505124201
SYC,NY.GDP.MKTP.KD.ZG,1979,15.7943406095992
SYR,NY.GDP.MKTP.KD.ZG,1979,0.887988823235375
TCD,NY.GDP.MKTP.KD.ZG,1979,-21.4410876889122
TEA,NY.GDP.MKTP.KD.ZG,1979,7.00735644394112
TGO,NY.GDP.MKTP.KD.ZG,1979,-5.16774264547425
THA,NY.GDP.MKTP.KD.ZG,1979,5.37176651254237
TLA,NY.GDP.MKTP.KD.ZG,1979,7.45731924785397
TMN,NY.GDP.MKTP.KD.ZG,1979,-1.00510632629451
TSA,NY.GDP.MKTP.KD.ZG,1979,-2.52486242976585
TSS,NY.GDP.MKTP.KD.ZG,1979,3.96232803448515
TTO,NY.GDP.MKTP.KD.ZG,1979,3.59936750975606
TUN,NY.GDP.MKTP.KD.ZG,1979,6.56752117644017
TUR,NY.GDP.MKTP.KD.ZG,1979,-0.624113570222889
TUV,NY.GDP.MKTP.KD.ZG,1979,-0.396800000000113
TZA,NY.GDP.MKTP.KD.ZG,1979,2.50017391682478
UMC,NY.GDP.MKTP.KD.ZG,1979,5.57086166868143
URY,NY.GDP.MKTP.KD.ZG,1979,6.1991167323612
USA,NY.GDP.MKTP.KD.ZG,1979,3.16598822881279
VCT,NY.GDP.MKTP.KD.ZG,1979,3.38221687351745
VEN,NY.GDP.MKTP.KD.ZG,1979,0.76435514542564
WLD,NY.GDP.MKTP.KD.ZG,1979,4.18407409481765
WSM,NY.GDP.MKTP.KD.ZG,1979,10.9090919597421
ZAF,NY.GDP.MKTP.KD.ZG,1979,3.79051926405782
ZMB,NY.GDP.MKTP.KD.ZG,1979,-3.02393103121803
ZWE,NY.GDP.MKTP.KD.ZG,1979,3.29703539947128
AFE,NY.GDP.MKTP.KD.ZG,1980,5.46268298190465
AFW,NY.GDP.MKTP.KD.ZG,1980,1.93243409177362
AND,NY.GDP.MKTP.KD.ZG,1980,2.20872761148199
ARB,NY.GDP.MKTP.KD.ZG,1980,6.30061912725202
ARE,NY.GDP.MKTP.KD.ZG,1980,23.8747749106529
ARG,NY.GDP.MKTP.KD.ZG,1980,1.51878394990179
ATG,NY.GDP.MKTP.KD.ZG,1980,8.16100999614888
AUS,NY.GDP.MKTP.KD.ZG,1980,3.03565589087171
